Station Category,Station Type,ID Hash,WMO ID,Alternative IDs,Ort,"Location Lat,Lon",elevation,id_meteomatics
SYNOP,SYNO,4180524635,,VSARO,Arolla,"46.014,7.48392",2005.0,"46.014,7.48392"
SYNOP,SYNO,4193411604,,WHA,Wildhaus,"47.2009,9.36737",998.0,"47.2009,9.36737"
SYNOP,SYNO,4208508849,66390.0,NAP,Napf,"47.0047,7.94012",1404.0,"47.0047,7.94012"
SYNOP,SYNO,4216405030,66360.0,MUB,Mühleberg,"46.9733,7.27822",480.0,"46.9733,7.27822"
SYNOP,SYNO,4227035264,,SOG,Soglio,"46.3422,9.53521",1086.0,"46.3422,9.53521"
SYNOP,SYNO,4239121261,67240.0,MVE,Montana,"46.2988,7.46081",1423.0,"46.2988,7.46081"
SYNOP,SYNO,4239356782,67960.0,SMM,"Sta. Maria, Val Müstair","46.6023,10.4263",1386.0,"46.6023,10.4263"
SYNOP,SYNO,4257158008,67480.0,ZER,Zermatt,"46.0293,7.75243",1638.0,"46.0293,7.75243"
SYNOP,SYNO,4264967444,,LEN,Lenk,"46.443,7.44687",1070.0,"46.443,7.44687"
SYNOP,SYNO,4273853630,,VSBRU,Bruchji,"46.3794,7.97153",2300.0,"46.3794,7.97153"
SYNOP,SYNO,4284113212,67900.0,SRS,Schiers,"46.9755,9.66807",626.0,"46.9755,9.66807"
SYNOP,SYNO,4288375363,,BLZ,Bellinzona,"46.1899,9.00488",224.0,"46.1899,9.00488"
SYNOP,SYNO,10577161,,STH_2,,"46.6821,7.51965",1791.0,"46.6821,7.51965"
SYNOP,SYNO,11890829,,DAV_2,,"46.6989,9.81941",2558.0,"46.6989,9.81941"
SYNOP,SYNO,72023314,,SAA_4,,"46.1247,7.90553",2680.0,"46.1247,7.90553"
SYNOP,SYNO,95643252,,JAU_2,,"46.6331,7.27454",1707.0,"46.6331,7.27454"
SYNOP,SYNO,155257523,,NAS_2,,"46.815,10.2553",2350.0,"46.815,10.2553"
SYNOP,SYNO,156114950,,BER_3,,"46.441,9.91588",2625.0,"46.441,9.91588"
SYNOP,SYNO,228176096,,MEI_2,,"46.7438,8.55101",2220.0,"46.7438,8.55101"
SYNOP,SYNO,228315695,,CAM_3,,"46.4876,8.70888",2257.0,"46.4876,8.70888"
SYNOP,SYNO,230793753,,KLO_3,,"46.8413,9.93167",2299.0,"46.8413,9.93167"
SYNOP,SYNO,308003079,,MAE_2,,"46.6187,7.94354",2162.0,"46.6187,7.94354"
SYNOP,SYNO,325929688,,ANV_3,,"46.1214,7.65639",2589.0,"46.1214,7.65639"
SYNOP,SYNO,351862748,,LAG_2,,"46.4514,9.74457",2730.0,"46.4514,9.74457"
SYNOP,SYNO,422221199,,TUJ_3,,"46.647,8.74022",2211.0,"46.647,8.74022"
SYNOP,SYNO,423555837,,GUG_2,,"46.1426,7.82023",2832.0,"46.1426,7.82023"
SYNOP,SYNO,481335824,,FUL_2,,"46.1949,7.08965",2602.0,"46.1949,7.08965"
SYNOP,SYNO,491517062,,DAV_5,,"46.7916,9.79002",2315.0,"46.7916,9.79002"
SYNOP,SYNO,550446272,,BOG_3,,"46.3063,8.49098",2179.0,"46.3063,8.49098"
SYNOP,SYNO,667678025,,PAR_2,,"46.8517,9.80485",2290.0,"46.8517,9.80485"
SYNOP,SYNO,675227889,,HTR_3,,"46.5366,9.34853",2200.0,"46.5366,9.34853"
SYNOP,SYNO,709992818,,PLD_2,,"46.4264,7.25062",2050.0,"46.4264,7.25062"
SYNOP,SYNO,714333119,,URS_2,,"46.5868,8.51386",2169.0,"46.5868,8.51386"
SYNOP,SYNO,730193401,,BOV_2,,"45.9852,7.23719",2687.0,"45.9852,7.23719"
SYNOP,SYNO,804654632,,LAU_2,,"46.4261,7.37986",1970.0,"46.4261,7.37986"
SYNOP,SYNO,942895327,,ELA_2,,"46.5914,9.71469",2726.0,"46.5914,9.71469"
SYNOP,SYNO,956721623,,SAA_3,,"46.1241,7.97375",2804.0,"46.1241,7.97375"
SYNOP,SYNO,986373351,,ROT_2,,"46.7467,9.5988",2700.0,"46.7467,9.5988"
SYNOP,SYNO,1001478162,,GRA_2,,"46.3462,6.78354",1984.0,"46.3462,6.78354"
SYNOP,SYNO,1014067682,,ROA_4,,"46.7754,8.00915",1837.0,"46.7754,8.00915"
SYNOP,SYNO,1172778634,,FRA_2,,"46.3383,8.85318",2100.0,"46.3383,8.85318"
SYNOP,SYNO,1173828845,,SCA_2,,"46.813,8.71734",2032.0,"46.813,8.71734"
SYNOP,SYNO,1187918132,,BOG_2,,"46.3339,8.47162",2299.0,"46.3339,8.47162"
SYNOP,SYNO,1229623097,,ZER_2,,"46.0425,7.7274",2752.0,"46.0425,7.7274"
SYNOP,SYNO,1272042316,,FRA_3,,"46.3521,8.81812",2170.0,"46.3521,8.81812"
SYNOP,SYNO,1278074569,,RGS_3,,"47.0307,8.97083",1258.0,"47.0307,8.97083"
SYNOP,SYNO,1301015362,,BAG_1,,"46.1024,7.26631",2659.0,"46.1024,7.26631"
SYNOP,SYNO,1337059480,,GUT_2,,"46.6793,8.28969",2115.0,"46.6793,8.28969"
SYNOP,SYNO,1342630313,,NAR_2,,"46.473,8.86863",2077.0,"46.473,8.86863"
SYNOP,SYNO,1347392275,,CMA_2,,"46.8469,9.18346",2325.0,"46.8469,9.18346"
SYNOP,SYNO,1362710379,,DAV_3,,"46.7888,9.77399",2455.0,"46.7888,9.77399"
SYNOP,SYNO,1437687301,,GOM_3,,"46.4892,8.22855",2427.0,"46.4892,8.22855"
SYNOP,SYNO,1620011886,,ROA_2,,"46.7743,7.99394",1875.0,"46.7743,7.99394"
SYNOP,SYNO,1634993499,,STN_2,,"46.168,7.75055",2914.0,"46.168,7.75055"
SYNOP,SYNO,1652119435,,WFJ_2,,"46.8296,9.80929",2536.0,"46.8296,9.80929"
SYNOP,SYNO,1659179388,,FLU_2,,"46.7527,9.94644",2394.0,"46.7527,9.94644"
SYNOP,SYNO,1723470072,,CAM_2,,"46.4658,8.71747",2216.0,"46.4658,8.71747"
SYNOP,SYNO,1766487072,,YBR_2,,"47.0355,8.82542",1701.0,"47.0355,8.82542"
SYNOP,SYNO,1799621792,,BER_2,,"46.4206,10.0292",2447.0,"46.4206,10.0292"
SYNOP,SYNO,1804231752,,ROA_3,,"46.7801,8.05801",1700.0,"46.7801,8.05801"
SYNOP,SYNO,1851862921,,SAA_5,,"46.1277,7.98138",2952.0,"46.1277,7.98138"
SYNOP,SYNO,1883281342,,ALI_2,,"46.4887,6.99329",1708.0,"46.4887,6.99329"
SYNOP,SYNO,1895065024,,SEN_2,,"47.0664,9.97473",2205.0,"47.0664,9.97473"
SYNOP,SYNO,1974149212,,LAG_3,,"46.4246,9.69777",2300.0,"46.4246,9.69777"
SYNOP,SYNO,1991231627,,MUT_2,,"46.8588,9.01748",2481.0,"46.8588,9.01748"
SYNOP,SYNO,2052795587,,VLS_2,,"46.6744,9.20524",2064.0,"46.6744,9.20524"
SYNOP,SYNO,2059825104,,SIM_2,,"46.4675,8.98082",2450.0,"46.4675,8.98082"
SYNOP,SYNO,2072222749,,OFE_2,,"46.6317,10.289",2359.0,"46.6317,10.289"
SYNOP,SYNO,2093444882,,AMD_2,,"47.1708,9.14688",1610.0,"47.1708,9.14688"
SYNOP,SYNO,2104675410,,TRU_2,,"46.371,7.58557",2459.0,"46.371,7.58557"
SYNOP,SYNO,2109465096,,SCA_3,,"46.8915,8.77954",2338.0,"46.8915,8.77954"
SYNOP,SYNO,2140457936,,GOR_2,,"45.9876,7.78359",2953.0,"45.9876,7.78359"
SYNOP,SYNO,2162998060,,SHE_2,,"46.7488,7.81245",1852.0,"46.7488,7.81245"
SYNOP,SYNO,2186471578,,FUS_2,,"46.4365,8.62045",2390.0,"46.4365,8.62045"
SYNOP,SYNO,2220410386,,SPN_3,,"46.1782,8.04517",2424.0,"46.1782,8.04517"
SYNOP,SYNO,2236622365,,ROT_3,,"46.7331,9.60439",2495.0,"46.7331,9.60439"
SYNOP,SYNO,2255143503,,SPN_2,,"46.2296,8.11762",2620.0,"46.2296,8.11762"
SYNOP,SYNO,2285961766,,VAL_2,,"46.5491,8.61379",2268.0,"46.5491,8.61379"
SYNOP,SYNO,2287299578,,MTR_2,,"46.4088,8.91759",1884.0,"46.4088,8.91759"
SYNOP,SYNO,2295571374,,GAN_2,,"46.4293,7.7606",2710.0,"46.4293,7.7606"
SYNOP,SYNO,2302060408,,VST_2,,"46.9822,9.99139",1950.0,"46.9822,9.99139"
SYNOP,SYNO,2371468552,,FAE_2,,"46.5204,7.49525",1971.0,"46.5204,7.49525"
SYNOP,SYNO,2495860555,,LUK_2,,"46.6042,8.78352",2555.0,"46.6042,8.78352"
SYNOP,SYNO,2513367203,,SCH_2,,"46.5769,7.83473",2332.0,"46.5769,7.83473"
SYNOP,SYNO,2539211394,,VIN_2,,"46.9318,10.4429",2729.0,"46.9318,10.4429"
SYNOP,SYNO,2565762659,,MLB_2,,"47.0885,9.61177",1974.0,"47.0885,9.61177"
SYNOP,SYNO,2607451072,,DIA_2,,"46.3142,7.24261",2575.0,"46.3142,7.24261"
SYNOP,SYNO,2637221048,,SAA_2,,"46.1721,7.87935",2480.0,"46.1721,7.87935"
SYNOP,SYNO,2640299987,,MES_2,,"46.4141,9.1603",2384.0,"46.4141,9.1603"
SYNOP,SYNO,2657965329,,DTR_2,,"46.5429,8.86906",2057.0,"46.5429,8.86906"
SYNOP,SYNO,2674001954,,SLF_2,,"46.8128,9.84827",1563.0,"46.8128,9.84827"
SYNOP,SYNO,2712105309,,CON_2,,"46.2899,7.2742",2229.0,"46.2899,7.2742"
SYNOP,SYNO,2767440746,,FIR_2,,"46.6688,8.0644",2111.0,"46.6688,8.0644"
SYNOP,SYNO,2785303529,,BED_2,,"46.5341,8.51079",2450.0,"46.5341,8.51079"
SYNOP,SYNO,2790940949,,EGH_2,,"46.4169,8.09171",2500.0,"46.4169,8.09171"
SYNOP,SYNO,2819938548,,FIS_2,,"46.4715,7.67388",2155.0,"46.4715,7.67388"
SYNOP,SYNO,2847886023,,ILI_2,,"46.1916,6.82778",2022.0,"46.1916,6.82778"
SYNOP,SYNO,2850441290,,BED_3,,"46.4912,8.52191",2101.0,"46.4912,8.52191"
SYNOP,SYNO,2868623401,,TIT_2,,"46.786,8.40948",2149.0,"46.786,8.40948"
SYNOP,SYNO,2877094902,,FKA_2,,"46.5777,8.42162",2435.0,"46.5777,8.42162"
SYNOP,SYNO,2885750244,,GOM_2,,"46.4205,8.23249",2439.0,"46.4205,8.23249"
SYNOP,SYNO,2901978212,,ALB_2,,"46.581,9.83622",2322.0,"46.581,9.83622"
SYNOP,SYNO,3007152928,,ELM_2,,"46.9356,9.1365",2058.0,"46.9356,9.1365"
SYNOP,SYNO,3065501189,,BEV_2,,"46.5396,9.83709",2512.0,"46.5396,9.83709"
SYNOP,SYNO,3072940935,,ANV_2,,"46.1885,7.53536",2640.0,"46.1885,7.53536"
SYNOP,SYNO,3096145202,,ARO_3,,"46.0877,7.56205",2602.0,"46.0877,7.56205"
SYNOP,SYNO,3102862285,,MUN_2,,"46.3332,7.9252",2205.0,"46.3332,7.9252"
SYNOP,SYNO,3109995483,,BOR_2,,"46.2907,8.1093",2517.0,"46.2907,8.1093"
SYNOP,SYNO,3124845695,,BIN_2,,"46.3736,8.26782",2250.0,"46.3736,8.26782"
SYNOP,SYNO,3137157087,,MUO_2,,"46.9382,8.74562",2083.0,"46.9382,8.74562"
SYNOP,SYNO,3159214956,,ARO_2,,"46.0292,7.44584",2847.0,"46.0292,7.44584"
SYNOP,SYNO,3170333683,,ENG_2,,"46.9928,9.18945",2162.0,"46.9928,9.18945"
SYNOP,SYNO,3183030539,,HTR_2,,"46.5444,9.20433",2147.0,"46.5444,9.20433"
SYNOP,SYNO,3185044897,,LUM_2,,"46.7316,8.86143",2388.0,"46.7316,8.86143"
SYNOP,SYNO,3211770325,,VDS_2,,"46.3216,7.3675",2385.0,"46.3216,7.3675"
SYNOP,SYNO,3235006365,,OTT_2,,"46.5397,7.56163",2017.0,"46.5397,7.56163"
SYNOP,SYNO,3253879314,,JUL_2,,"46.4785,9.69231",2426.0,"46.4785,9.69231"
SYNOP,SYNO,3256635929,,PUZ_2,,"46.6264,8.86246",2196.0,"46.6264,8.86246"
SYNOP,SYNO,3265176859,,FNH_2,,"46.1011,6.96409",2252.0,"46.1011,6.96409"
SYNOP,SYNO,3292395859,,GLA_2,,"46.9966,9.03758",1632.0,"46.9966,9.03758"
SYNOP,SYNO,3323957749,,GAD_2,,"46.7442,8.39749",2063.0,"46.7442,8.39749"
SYNOP,SYNO,3331645557,,NEN_3,,"46.1434,7.33529",2203.0,"46.1434,7.33529"
SYNOP,SYNO,3422965233,,KES_2,,"46.6213,9.89814",2727.0,"46.6213,9.89814"
SYNOP,SYNO,3449205574,,TUJ_2,,"46.6839,8.72375",2262.0,"46.6839,8.72375"
SYNOP,SYNO,3456241990,,RGS_2,,"47.0375,8.97427",1578.0,"47.0375,8.97427"
SYNOP,SYNO,3487938078,,TUM_2,,"46.7811,9.02147",2191.0,"46.7811,9.02147"
SYNOP,SYNO,3501977394,,SCB_2,,"46.7794,8.10344",1777.0,"46.7794,8.10344"
SYNOP,SYNO,3519572470,,TAM_3,,"46.891,9.45817",2166.0,"46.891,9.45817"
SYNOP,SYNO,3624211914,,ATT_2,,"46.1056,7.26991",2550.0,"46.1056,7.26991"
SYNOP,SYNO,3642873380,,ZER_4,,"45.9984,7.70238",2408.0,"45.9984,7.70238"
SYNOP,SYNO,3643289285,,FOU_2,,"45.9722,7.06722",2800.0,"45.9722,7.06722"
SYNOP,SYNO,3766452480,,DAV_4,,"46.7842,9.7847",2330.0,"46.7842,9.7847"
SYNOP,SYNO,3821443993,,TAM_2,,"46.9684,9.39093",2468.0,"46.9684,9.39093"
SYNOP,SYNO,3883777519,,ELS_2,,"46.5296,7.64164",2143.0,"46.5296,7.64164"
SYNOP,SYNO,3931123201,,OBM_2,,"46.4218,7.21438",2097.0,"46.4218,7.21438"
SYNOP,SYNO,3954096588,,RNZ_2,,"46.6856,8.62679",2400.0,"46.6856,8.62679"
SYNOP,SYNO,4001663630,,BEL_2,,"46.3949,7.97417",2554.0,"46.3949,7.97417"
SYNOP,SYNO,4005677900,,KLO_2,,"46.9091,9.87386",2147.0,"46.9091,9.87386"
SYNOP,SYNO,4033809892,,OBW_3,,"46.5079,8.35448",2194.0,"46.5079,8.35448"
SYNOP,SYNO,4044718010,,SMN_2,,"46.9564,10.3384",2512.0,"46.9564,10.3384"
SYNOP,SYNO,4064539129,,ORT_2,,"46.9181,8.95855",1824.0,"46.9181,8.95855"
SYNOP,SYNO,4083354059,,PMA_2,,"46.5801,9.53739",2429.0,"46.5801,9.53739"
SYNOP,SYNO,4100059692,,ZNZ_2,,"46.6977,10.0188",2677.0,"46.6977,10.0188"
SYNOP,SYNO,4126719335,,TGL_2,,"46.7489,10.3528",2918.0,"46.7489,10.3528"
SYNOP,SYNO,4219874388,,CHA_2,,"46.3771,7.16398",2218.0,"46.3771,7.16398"
SYNOP,SYNO,4233589597,,OBW_2,,"46.5452,8.31596",2432.0,"46.5452,8.31596"
SYNOP,SYNO,4234094025,,LHO_2,,"46.5828,7.94374",2150.0,"46.5828,7.94374"
SYNOP,SYNA,467146522,,11099,bludenz,"47.1478,9.8294",571.0,"47.1478,9.8294"
SYNOP,SYNA,2306699108,111130.0,11113,nauders,"46.8911,10.4969",1330.0,"46.8911,10.4969"
SYNOP,SYNA,2997303326,113040.0,11304,brand,"47.1031,9.7383",1029.0,"47.1031,9.7383"
SYNOP,SYNA,3035844058,,11108,gaschurn,"46.9803,10.0317",985.0,"46.9803,10.0317"
SYNOP,SYNA,3145658248,113120.0,11312,galtuer,"46.9681,10.1856",1587.0,"46.9681,10.1856"
SYNOP,SYNA,78551073,,74119003,EVIAN SA,"46.3823,6.5825",725.0,"46.3823,6.5825"
SYNOP,SYNA,727539630,74690.0,74056001,CHAMONIX,"45.9295,6.8775",1042.0,"45.9295,6.8775"
SYNOP,SYNA,857242328,,25254001,LES FOURGS,"46.834,6.4365",1140.0,"46.834,6.4365"
SYNOP,SYNA,953812777,,74203001,NOVEL,"46.3688,6.79",949.0,"46.3688,6.79"
SYNOP,SYNA,1104241673,,74143003,HOUCHES (LES),"45.8925,6.80067",1004.0,"45.8925,6.80067"
SYNOP,SYNA,1441574632,,74056006,AGUIL. DU MIDI,"45.8785,6.8875",3845.0,"45.8785,6.8875"
SYNOP,SYNA,1613674375,,74014004,FLAINE_SAPC,"46.0028,6.69717",1611.0,"46.0028,6.69717"
SYNOP,SYNA,1835285274,,25453001,PIERREFONTAINE,"47.2167,6.52883",695.0,"47.2167,6.52883"
SYNOP,SYNA,1903630284,,74136005,LE GRAND-BORNAND,"45.9733,6.47183",1430.0,"45.9733,6.47183"
SYNOP,SYNA,2280781968,,74056005,LE TOUR,"46.0038,6.9485",1500.0,"46.0038,6.9485"
SYNOP,SYNA,2404008535,,74014002,LES CARROZ,"46.0247,6.644",1160.0,"46.0247,6.644"
SYNOP,SYNA,2820638493,,25285001,GRAND'COMBE-CHATELEU_SAPC,"47.0192,6.56717",769.0,"47.0192,6.56717"
SYNOP,SYNA,2869447293,,74024001,AYZE,"46.0795,6.43133",449.0,"46.0795,6.43133"
SYNOP,SYNA,3024267378,,74063002,CHATEL,"46.256,6.81883",1155.0,"46.256,6.81883"
SYNOP,SYNA,3731788302,,74256001,SALLANCHES,"45.932,6.651",541.0,"45.932,6.651"
SYNOP,SYNA,3778903859,,74119002,EVIAN,"46.3965,6.5665",395.0,"46.3965,6.5665"
SYNOP,SYNA,3797471722,,74266001,SERVOZ,"45.9312,6.76733",815.0,"45.9312,6.76733"
SYNOP,SYNA,3911469176,,74191003,LE PLENEY,"46.1683,6.69317",1515.0,"46.1683,6.69317"
SYNOP,SYNA,3982964944,,74281001,THONON-INRA,"46.3667,6.455",376.0,"46.3667,6.455"
SYNOP,SYNA,4257091088,,74258002,SAMOENS,"46.0867,6.72667",785.0,"46.0867,6.72667"
SYNOP,SYNA,4271051279,,74221001,REPOSOIR (LE),"46.0113,6.5355",975.0,"46.0113,6.5355"
SYNOP,SYNA,6487546,66060.0,CRM,Cressier,"47.0476,7.05915",430.0,"47.0476,7.05915"
SYNOP,SYNA,35624480,111060.0,,"Laz Muttersberg, 8, Austria","47.1833,9.8167",900.0,"47.1833,9.8167"
SYNOP,SYNA,38895109,66170.0,BRL,La Brévine,"46.9838,6.6103",1050.0,"46.9838,6.6103"
SYNOP,SYNO,81052995,160080.0,,Reschenpass$SValentino slla Mu,"46.75,10.5333",1459.0,"46.75,10.5333"
SYNOP,SYNO,122856859,66650.0,LAC,Lachen / Galgenen,"47.1792,8.85869",468.0,"47.1792,8.85869"
SYNOP,SYNA,143820436,66550.0,ENG,Engelberg,"46.8216,8.41051",1036.0,"46.8216,8.41051"
SYNOP,SYNO,184886526,160660.0,LIMC,Malpensa International Airport,"45.6306,8.72811",234.0,"45.6306,8.72811"
SYNOP,SYNA,254636819,66730.0,WAE,Wädenswil,"47.221,8.67771",485.0,"47.221,8.67771"
SYNOP,SYNA,267151039,67240.0,MVE,Montana,"46.2988,7.46081",1423.0,"46.2988,7.46081"
SYNOP,SYNA,290646195,66590.0,PIL,Pilatus,"46.9789,8.25226",2105.0,"46.9789,8.25226"
SYNOP,SYNO,307238692,66860.0,RAG,Bad Ragaz,"47.0166,9.50259",497.0,"47.0166,9.50259"
SYNOP,SYNA,390090665,67270.0,VIS,Visp,"46.3029,7.84296",639.0,"46.3029,7.84296"
METAR,AUTO,441110376,66120.0,,La Chaux-de-Fonds,"47.0829,6.79231",1017.0,"47.0829,6.79231"
SYNOP,SYNO,463506128,67890.0,ILZ,Ilanz,"46.775,9.21535",698.0,"46.775,9.21535"
METAR,META,474515523,,LIMW,Aosta Airport,"45.7385,7.36872",546.0,"45.7385,7.36872"
SYNOP,SYNO,550864067,67900.0,SRS,Schiers,"46.9755,9.66807",626.0,"46.9755,9.66807"
SYNOP,SYNA,596430314,67820.0,DIS,Disentis,"46.7066,8.85348",1197.0,"46.7066,8.85348"
SYNOP,SYNA,632292789,67440.0,GRH,Grimsel Hospiz,"46.5717,8.33326",1980.0,"46.5717,8.33326"
SYNOP,SYNO,633052909,67280.0,GRC,Grächen,"46.1953,7.83682",1605.0,"46.1953,7.83682"
SYNOP,SYNA,653912618,66100.0,LSMP,Payerne,"46.8116,6.94247",490.0,"46.8116,6.94247"
SYNOP,SYNA,687700334,66320.0,GRE,Grenchen,"47.1791,7.41514",428.0,"47.1791,7.41514"
SYNOP,SYNA,748351270,67620.0,MAG,Magadino / Cadenazzo,"46.16,8.93367",203.0,"46.16,8.93367"
SYNOP,SYNA,752550877,66310.0,BER,Bern / Zollikofen,"46.9907,7.46406",553.0,"46.9907,7.46406"
SYNOP,SYNA,811062075,68600.0,,Bosco/Gurin,"46.32,8.5",1505.0,"46.32,8.5"
SYNOP,SYNA,837948541,67110.0,PUY,Pully,"46.5123,6.66752",456.0,"46.5123,6.66752"
SYNOP,SYNA,837955922,67340.0,INT,Interlaken,"46.6722,7.87019",577.0,"46.6722,7.87019"
SYNOP,SYNA,847097565,113040.0,,Brand,"47.1,9.73333",1040.0,"47.1,9.73333"
METAR,AUTO,850529314,,LSZB,Bern Belp Airport,"46.9141,7.49715",510.0,"46.9141,7.49715"
SYNOP,SYNA,857397854,67830.0,SBE,S. Bernardino,"46.4635,9.1847",1639.0,"46.4635,9.1847"
SYNOP,SYNA,867160529,67200.0,LSGS,Sion,"46.2186,7.3302",482.0,"46.2186,7.3302"
SYNOP,SYNA,869509638,67510.0,ROE,Robièi,"46.4431,8.51339",1898.0,"46.4431,8.51339"
SYNOP,SYNA,904439733,66570.0,GIH,Giswil,"46.8494,8.19022",471.0,"46.8494,8.19022"
SYNOP,SYNA,921570983,68100.0,,Mollis,"47.0833,9.06667",447.0,"47.0833,9.06667"
SYNOP,SYNA,963386948,66120.0,CDF,La Chaux-de-Fonds,"47.0829,6.79231",1017.0,"47.0829,6.79231"
SYNOP,SYNA,985918077,66090.0,MLS,Le Moléson,"46.5462,7.01775",1974.0,"46.5462,7.01775"
SYNOP,SYNO,1009914231,66870.0,QUI,Quinten,"47.1287,9.21605",419.0,"47.1287,9.21605"
SYNOP,SYNA,1107613694,67920.0,SAM,Samedan,"46.5262,9.87947",1709.0,"46.5262,9.87947"
SYNOP,SYNO,1108370332,67210.0,BIN,Binn,"46.3677,8.19231",1479.0,"46.3677,8.19231"
METAR,META,1145016461,,LIVE,Resia Pass,"46.8333,10.5",1800.0,"46.8333,10.5"
SYNOP,SYNA,1178232821,67910.0,COV,Piz Corvatsch,"46.418,9.82131",3294.0,"46.418,9.82131"
SYNOP,SYNO,1223639185,66520.0,FLU,"Flühli, LU","46.8894,8.02034",940.0,"46.8894,8.02034"
SYNOP,SYNA,1236914849,67530.0,PIO,Piotta,"46.5148,8.68804",990.0,"46.5148,8.68804"
SYNOP,SYNO,1257944913,66510.0,SPF,Schüpfheim,"46.947,8.01244",744.0,"46.947,8.01244"
SYNOP,SYNO,1263350589,67330.0,BOL,Boltigen,"46.6235,7.38421",820.0,"46.6235,7.38421"
SYNOP,SYNA,1268846521,67710.0,SBO,Stabio,"45.8434,8.93236",351.0,"45.8434,8.93236"
SYNOP,SYNO,1286352627,66830.0,SCM,Schmerikon,"47.2249,8.9403",408.0,"47.2249,8.9403"
SYNOP,SYNA,1310856134,67310.0,THU,Thun,"46.7499,7.58522",570.0,"46.7499,7.58522"
SYNOP,SYNO,1322465757,66300.0,BRN,Bern-Belpmoos,"46.9061,7.50538",510.0,"46.9061,7.50538"
SYNOP,SYNA,1377056770,67700.0,LSZA,Lugano,"46.0042,8.96032",273.0,"46.0042,8.96032"
SYNOP,SYNA,1399440014,67800.0,WFJ,Weissfluhjoch,"46.8333,9.80639",2691.0,"46.8333,9.80639"
SYNOP,SYNO,1449979453,69400.0,,Payerne,"46.8167,6.95",490.0,"46.8167,6.95"
SYNOP,SYNO,1476955026,67850.0,ARO,Arosa,"46.7927,9.67901",1878.0,"46.7927,9.67901"
SYNOP,SYNA,1608284060,66360.0,MUB,Mühleberg,"46.9733,7.27822",480.0,"46.9733,7.27822"
SYNOP,SYNA,1660788027,113050.0,,Latschau/Tschagguns,"47.0667,9.86667",1006.0,"47.0667,9.86667"
SYNOP,SYNA,1672907792,67170.0,GSB,Col du Grand St-Bernard,"45.8691,7.17068",2472.0,"45.8691,7.17068"
SYNOP,SYNO,1688195973,66820.0,ELM,Elm,"46.9237,9.17535",958.0,"46.9237,9.17535"
METAR,AUTO,1721042295,92320.0,LSZG,Grenchen Airport,"47.1816,7.41719",430.0,"47.1816,7.41719"
SYNOP,SYNA,1781903488,67350.0,ABO,Adelboden,"46.4917,7.5607",1321.0,"46.4917,7.5607"
SYNOP,SYNA,1893037249,113120.0,,Galtuer,"46.9667,10.1833",1583.0,"46.9667,10.1833"
SYNOP,SYNA,1932528201,66850.0,GLA,Glarus,"47.0346,9.06696",517.0,"47.0346,9.06696"
METAR,AUTO,1934125703,69360.0,LSGC,Les Eplatures Airport,"47.0839,6.79284",1027.0,"47.0839,6.79284"
SYNOP,SYNO,1961392628,66030.0,VEV,Vevey / Corseaux,"46.4712,6.81506",405.0,"46.4712,6.81506"
SYNOP,SYNA,1976118422,67590.0,CIM,Cimetta,"46.2005,8.79165",1661.0,"46.2005,8.79165"
SYNOP,SYNA,1999007273,67120.0,AIG,Aigle,"46.3267,6.92447",381.0,"46.3267,6.92447"
SYNOP,SYNA,2030955241,69900.0,VAD,Vaduz,"47.1275,9.51758",457.0,"47.1275,9.51758"
SYNOP,SYNA,2151783359,67500.0,GUE,"Gütsch, Andermatt","46.6525,8.61553",2286.0,"46.6525,8.61553"
METAR,AUTO,2154721017,,LSMM,Meiringen Airport,"46.7433,8.11",578.0,"46.7433,8.11"
SYNOP,SYNO,2159555947,67470.0,MRP,Monte Rosa-Plattje,"45.9566,7.81457",2885.0,"45.9566,7.81457"
SYNOP,SYNO,2187151554,67490.0,GOR,Gornergrat,"45.9836,7.78574",3129.0,"45.9836,7.78574"
SYNOP,SYNA,2197762369,66040.0,NEU,Neuchâtel,"47.0001,6.9533",485.0,"47.0001,6.9533"
SYNOP,SYNO,2350244302,68800.0,,Bernina-Hospiz,"46.3333,10",2256.0,"46.3333,10"
SYNOP,SYNA,2354741778,66500.0,LUZ,Luzern,"47.0364,8.30102",454.0,"47.0364,8.30102"
SYNOP,SYNA,2365454494,160540.0,,Aosta,"45.7333,7.35",547.0,"45.7333,7.35"
SYNOP,SYNA,2369879182,69200.0,,Luzern,"47.0333,8.3",456.0,"47.0333,8.3"
METAR,AUTO,2392745416,,LSZC,Buochs Airport,"46.9744,8.39694",450.0,"46.9744,8.39694"
METAR,AUTO,2394551029,,LSME,Emmen Air Base,"47.0924,8.30518",427.0,"47.0924,8.30518"
SYNOP,SYNA,2450741147,66180.0,MAH,Mathod,"46.737,6.56798",435.0,"46.737,6.56798"
SYNOP,SYNA,2493746804,66280.0,PLF,Plaffeien,"46.7477,7.26626",1042.0,"46.7477,7.26626"
SYNOP,SYNA,2688135468,67450.0,ULR,Ulrichen,"46.5049,8.30824",1346.0,"46.5049,8.30824"
SYNOP,SYNO,2735138830,66880.0,CMA,Crap Masegn,"46.8423,9.18",2480.0,"46.8423,9.18"
SYNOP,SYNO,2877557992,66620.0,SAG,"Sattel, SZ","47.0811,8.63697",790.0,"47.0811,8.63697"
SYNOP,SYNA,2888768824,67880.0,VIO,Vicosoprano,"46.353,9.6278",1089.0,"46.353,9.6278"
SYNOP,SYNO,2889508564,67870.0,AND,Andeer,"46.6101,9.43198",987.0,"46.6101,9.43198"
